Fullname: Hlxwguebsc Nmlpvkaf, Faculty: Graduate School of Business, Group: Group288, Avg Grade: 0
Fullname: Gaspl Ykcmxnbhq, Faculty: Faculty of Chemistry, Group: Group213, Avg Grade: 5
Fullname: Uegwkz Ohrqkxzpfu, Faculty: Pre-university training faculty, Group: Group233, Avg Grade: 5
Fullname: Kdgflhycsn Kdcqbevti, Faculty: Faculty of Biology and Biotechnology, Group: Group233, Avg Grade: 5
Fullname: Ngyfkpzoa Ihywe, Faculty: Faculty of Creative Industries, Group: Group219, Avg Grade: 5
Fullname: Jcftz Mvlrgnoz, Faculty: Faculty of Geography and Geo-information Technology, Group: Group219, Avg Grade: 5
Fullname: Dplnsuja Lnzts, Faculty: Pre-university training faculty, Group: Group215, Avg Grade: 5
Fullname: Sjxzone Aubcjtqr, Faculty: Faculty of Geography and Geo-information Technology, Group: Group215, Avg Grade: 5
Fullname: Xgwimprnaq Cgkyt, Faculty: Faculty of Law, Group: Group212, Avg Grade: 5
Fullname: Uoerslapm Okgerl, Faculty: Faculty of Economic Sciences, Group: Group213, Avg Grade: 5
Fullname: Jdyfcipmqv Gixsrdvycb, Faculty: Faculty of Biology and Biotechnology, Group: Group213, Avg Grade: 5
Fullname: Jumkphlz Yzwro, Faculty: Graduate School of Business, Group: Group215, Avg Grade: 5
Fullname: Qdxkilz Nqtjusf, Faculty: International Institute of Economics and Finance, Group: Group221, Avg Grade: 5
Fullname: Lihodfz Rdomca, Faculty: Pre-university training faculty, Group: Group215, Avg Grade: 5
Fullname: Xkumfqn Rayclqjvw, Faculty: Faculty of Creative Industries, Group: Group221, Avg Grade: 5
Fullname: Jtouarnkq Hxbtudrfnz, Faculty: Faculty of Social Sciences, Group: Group217, Avg Grade: 5
Fullname: Kfrqwgdvc Wmalyq, Faculty: Faculty of Biology and Biotechnology, Group: Group288, Avg Grade: 5
Fullname: Klnubha Macbqz, Faculty: Faculty of Computer Science, Group: Group218, Avg Grade: 5
Fullname: Dgteu Ctzlq, Faculty: Faculty of Computer Science, Group: Group218, Avg Grade: 5
Fullname: Bnrxeilaph Gbval, Faculty: Pre-university training faculty, Group: Group221, Avg Grade: 5
Fullname: Sozemdrgj Zabotpsdf, Faculty: Pre-university training faculty, Group: Group217, Avg Grade: 5
Fullname: Htvgbrcdw Nvhws, Faculty: Faculty of Geography and Geo-information Technology, Group: Group218, Avg Grade: 5
Fullname: Lhetuzjc Agrwkmcq, Faculty: Faculty of World Economy and World Politics, Group: Group218, Avg Grade: 5
Fullname: Onabq Sibhnumky, Faculty: Faculty of Chemistry, Group: Group212, Avg Grade: 5
Fullname: Kpyeqib Oyvnpfca, Faculty: Faculty of Geography and Geo-information Technology, Group: Group213, Avg Grade: 5
Fullname: Upvfxtywo Ndhjgvtq, Faculty: Higher School of Jurisprudence and Administration, Group: Group233, Avg Grade: 5
Fullname: Ftmdw Bcrayfej, Faculty: Faculty of Mathematics, Group: Group213, Avg Grade: 5
Fullname: Hesjtr Esibj, Faculty: Faculty of Biology and Biotechnology, Group: Group212, Avg Grade: 5
Fullname: Yosqgmknj Pomvxgt, Faculty: Faculty of Biology and Biotechnology, Group: Group219, Avg Grade: 5
Fullname: Dngtiwx Nglxabd, Faculty: Lyceum of HSE, Group: Group217, Avg Grade: 5
Fullname: Jkxvfg Cdwvrxjpo, Faculty: Faculty of Biology and Biotechnology, Group: Group213, Avg Grade: 5
Fullname: Jtqeychpd Ecgmbvdwnf, Faculty: Faculty of Urban and Regional Development, Group: Group288, Avg Grade: 5
Fullname: Tdcvlyhijq Shkpmz, Faculty: Faculty of Physics, Group: Group212, Avg Grade: 5
Fullname: Dsrwbejx Inybzrhmt, Faculty: Lyceum of HSE, Group: Group244, Avg Grade: 5
Fullname: Avsltqpz Conzl, Faculty: School of Foreign Languages, Group: Group221, Avg Grade: 5
Fullname: Qjsvwmtr Wuxrlda, Faculty: School of Foreign Languages, Group: Group218, Avg Grade: 5
Fullname: Stemcgyj Nrpbwth, Faculty: Faculty of Chemistry, Group: Group213, Avg Grade: 5
Fullname: Fgvylzr Wmorfzeut, Faculty: Faculty of Mathematics, Group: Group213, Avg Grade: 5
Fullname: Agkqx Kumsgrbqje, Faculty: Faculty of Social Sciences, Group: Group212, Avg Grade: 5
Fullname: Nadoyxrif Gmcejbinrz, Faculty: Faculty of Chemistry, Group: Group244, Avg Grade: 5
Fullname: Xfjla Xtrgmfkj, Faculty: Faculty of Law, Group: Group217, Avg Grade: 5
Fullname: Ubnmkqt Roqudvahji, Faculty: School of Foreign Languages, Group: Group217, Avg Grade: 5
Fullname: Fhyuoknbpm Vnjhtpoyf, Faculty: Pre-university training faculty, Group: Group219, Avg Grade: 5
Fullname: Umbkrijx Bfotwirxs, Faculty: Higher School of Jurisprudence and Administration, Group: Group213, Avg Grade: 5
Fullname: Acymdtr Djazsxqvn, Faculty: Faculty of Economic Sciences, Group: Group233, Avg Grade: 5
Fullname: Tilar Ifywp, Faculty: Lyceum of HSE, Group: Group288, Avg Grade: 5
Fullname: Gyufiabec Cepzth, Faculty: Faculty of Economic Sciences, Group: Group219, Avg Grade: 5
Fullname: Nlaiuwvj Wzojxhqebi, Faculty: Lyceum of HSE, Group: Group215, Avg Grade: 5
Fullname: Ecikplnvug Ylgqkacf, Faculty: Faculty of Urban and Regional Development, Group: Group213, Avg Grade: 5
Fullname: Petzquf Vkncfwlya, Faculty: Pre-university training faculty, Group: Group233, Avg Grade: 5
Fullname: Bscwkqztaj Mshwqfzrc, Faculty: Faculty of Law, Group: Group219, Avg Grade: 5
Fullname: Elzvita Jlypxhsbz, Faculty: Faculty of Geography and Geo-information Technology, Group: Group221, Avg Grade: 5
Fullname: Ybzxt Avioljpw, Faculty: Faculty of Economic Sciences, Group: Group213, Avg Grade: 5
Fullname: Hlvdoaw Wnqdvpfz, Faculty: Faculty of Social Sciences, Group: Group244, Avg Grade: 5
Fullname: Mxyvf Xevzdbmfs, Faculty: Graduate School of Business, Group: Group217, Avg Grade: 5
Fullname: Tcyfnzjo Ejudhigbk, Faculty: Faculty of Social Sciences, Group: Group218, Avg Grade: 5
Fullname: Cpqukz Lwcyu, Faculty: Faculty of Social Sciences, Group: Group212, Avg Grade: 5
Fullname: Vlobkar Ntlbrjwm, Faculty: Faculty of Computer Science, Group: Group212, Avg Grade: 5
Fullname: Qpzuv Tyjgxqbcpa, Faculty: Lyceum of HSE, Group: Group244, Avg Grade: 5
Fullname: Rwymsxkd Ynwevm, Faculty: School of Foreign Languages, Group: Group218, Avg Grade: 5
Fullname: Jzgnocsrf Gczsf, Faculty: Graduate School of Business, Group: Group233, Avg Grade: 5
Fullname: Vdyiw Dhravf, Faculty: Faculty of Physics, Group: Group221, Avg Grade: 5
Fullname: Dczek Xmcgbrjtw, Faculty: Faculty of Biology and Biotechnology, Group: Group221, Avg Grade: 5
Fullname: Fwnhx Qcvatgxp, Faculty: Faculty of Geography and Geo-information Technology, Group: Group221, Avg Grade: 5
Fullname: Wtlrbnoph Ejizo, Faculty: Faculty of Mathematics, Group: Group233, Avg Grade: 5
Fullname: Kmvqibxuod Ielbkr, Faculty: Faculty of World Economy and World Politics, Group: Group212, Avg Grade: 5
Fullname: Fpdol Tqoevy, Faculty: Faculty of Chemistry, Group: Group218, Avg Grade: 5
Fullname: Jhmnu Xudhz, Faculty: Faculty of Urban and Regional Development, Group: Group288, Avg Grade: 5
Fullname: Hmutbzg Ajwkpfl, Faculty: Pre-university training faculty, Group: Group288, Avg Grade: 5
Fullname: Zylgsqe Ayhfgstxl, Faculty: Faculty of Law, Group: Group221, Avg Grade: 5
Fullname: Hbjzvqo Hlkrjqp, Faculty: Faculty of Creative Industries, Group: Group221, Avg Grade: 5
Fullname: Guice Fzidxprgq, Faculty: Faculty of Urban and Regional Development, Group: Group213, Avg Grade: 5
Fullname: Cufdwhbtgv Ocehw, Faculty: Higher School of Jurisprudence and Administration, Group: Group221, Avg Grade: 5
Fullname: Dqfheuylpo Ijagm, Faculty: Faculty of Law, Group: Group217, Avg Grade: 5
Fullname: Zwytfmnj Doskziqwe, Faculty: Faculty of Creative Industries, Group: Group244, Avg Grade: 5
Fullname: Fryshwxcai Mctdslqa, Faculty: Graduate School of Business, Group: Group215, Avg Grade: 5
Fullname: Dsayuw Unitldh, Faculty: Faculty of Mathematics, Group: Group221, Avg Grade: 5
Fullname: Plgfjiyk Dxgec, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group221, Avg Grade: 5
Fullname: Lzeab Kpzad, Faculty: International Institute of Economics and Finance, Group: Group212, Avg Grade: 5
Fullname: Lzexsnya Ehguin, Faculty: Faculty of World Economy and World Politics, Group: Group288, Avg Grade: 5
Fullname: Vmphu Agcmitouh, Faculty: Faculty of Chemistry, Group: Group213, Avg Grade: 5
Fullname: Kyqrioaczt Oskuyazwn, Faculty: Faculty of Law, Group: Group217, Avg Grade: 5
Fullname: Fbrcnmsi Pbfanxdvo, Faculty: Lyceum of HSE, Group: Group212, Avg Grade: 5
Fullname: Lnqfa Jnzqogmkei, Faculty: Lyceum of HSE, Group: Group219, Avg Grade: 5
Fullname: Bkhlamzdfx Oszlh, Faculty: Graduate School of Business, Group: Group212, Avg Grade: 5
Fullname: Ozgum Izejb, Faculty: Faculty of Biology and Biotechnology, Group: Group219, Avg Grade: 5
Fullname: Yngwlxtuiz Dpsuh, Faculty: Faculty of Physics, Group: Group217, Avg Grade: 5
Fullname: Uyoqz Owgvlxfty, Faculty: International Institute of Economics and Finance, Group: Group215, Avg Grade: 5
Fullname: Ngfbpji Uldvfwye, Faculty: Pre-university training faculty, Group: Group212, Avg Grade: 5
Fullname: Ftoinvpsc Hibylw, Faculty: Faculty of Geography and Geo-information Technology, Group: Group288, Avg Grade: 5
Fullname: Sxmfzw Irldyxu, Faculty: Faculty of Law, Group: Group213, Avg Grade: 5
Fullname: Ytdhvzqecw Rjqnpdmc, Faculty: Faculty of Computer Science, Group: Group213, Avg Grade: 5
Fullname: Sudnigjzbt Tkhjsawnv, Faculty: Faculty of Social Sciences, Group: Group221, Avg Grade: 5
Fullname: Aqhnlwru Fsvdgbk, Faculty: Faculty of Urban and Regional Development, Group: Group215, Avg Grade: 5
Fullname: Yxuqtng Suijgblnat, Faculty: Pre-university training faculty, Group: Group221, Avg Grade: 5
Fullname: Mzjpu Njtwp, Faculty: Faculty of Biology and Biotechnology, Group: Group219, Avg Grade: 5
Fullname: Zqglby Iorwnhb, Faculty: Pre-university training faculty, Group: Group218, Avg Grade: 5
Fullname: Ktwpreb Kpuqlmw, Faculty: Faculty of Chemistry, Group: Group288, Avg Grade: 5
Fullname: Mykalfostn Nwkijl, Faculty: Faculty of Economic Sciences, Group: Group233, Avg Grade: 5
Fullname: Xrhnoitqm Irexpthzd, Faculty: Graduate School of Business, Group: Group288, Avg Grade: 5
Fullname: Gnfmb Vslbfwcqei, Faculty: Faculty of Mathematics, Group: Group233, Avg Grade: 5
Fullname: Cpmzaodrvu Gnzbay, Faculty: Faculty of Humanities, Group: Group215, Avg Grade: 5
Fullname: Dzuoi Mgltep, Faculty: Pre-university training faculty, Group: Group218, Avg Grade: 5
Fullname: Njydga Mvgbwd, Faculty: Lyceum of HSE, Group: Group233, Avg Grade: 5
Fullname: Ojcfz Oqlgvhp, Faculty: Faculty of Chemistry, Group: Group288, Avg Grade: 5
Fullname: Rpndbyiwvx Dziwgr, Faculty: Faculty of Urban and Regional Development, Group: Group221, Avg Grade: 5
Fullname: Wjyizpmo Sagtunrxh, Faculty: Faculty of Chemistry, Group: Group218, Avg Grade: 5
Fullname: Xalpusmz Gskuec, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group215, Avg Grade: 5
Fullname: Incpvzwsta Fkudh, Faculty: Faculty of Social Sciences, Group: Group221, Avg Grade: 5
Fullname: Ytchv Jupwbhoka, Faculty: Faculty of Chemistry, Group: Group219, Avg Grade: 5
Fullname: Wjtkqayf Qduibfcm, Faculty: Faculty of Social Sciences, Group: Group215, Avg Grade: 5
Fullname: Hivetqu Slpjh, Faculty: Faculty of Chemistry, Group: Group215, Avg Grade: 5
Fullname: Rngqwe Byahdli, Faculty: Faculty of Law, Group: Group219, Avg Grade: 5
Fullname: Yzabpvgn Exublim, Faculty: Faculty of Computer Science, Group: Group215, Avg Grade: 5
Fullname: Bkgjyeql Zvrie, Faculty: Faculty of Social Sciences, Group: Group244, Avg Grade: 5
Fullname: Wnafqptsi Tnaiole, Faculty: Faculty of Biology and Biotechnology, Group: Group221, Avg Grade: 5
Fullname: Jmzdieqps Qrmnxgilc, Faculty: Faculty of Biology and Biotechnology, Group: Group215, Avg Grade: 5
Fullname: Awfptrm Gwfqkpizua, Faculty: Graduate School of Business, Group: Group221, Avg Grade: 5
Fullname: Uvzqatgjh Nrsyuxkzc, Faculty: School of Foreign Languages, Group: Group219, Avg Grade: 5
Fullname: Yfoqlb Qwmpysgi, Faculty: Higher School of Jurisprudence and Administration, Group: Group213, Avg Grade: 5
Fullname: Tyqdmgvbi Prvtigh, Faculty: Lyceum of HSE, Group: Group288, Avg Grade: 5
Fullname: Zlikj Puzvbcjr, Faculty: Faculty of Geography and Geo-information Technology, Group: Group233, Avg Grade: 5
Fullname: Lniprgdywk Zivmnadp, Faculty: Faculty of Creative Industries, Group: Group244, Avg Grade: 5
Fullname: Lvbgo Mvzgxfk, Faculty: Faculty of Physics, Group: Group244, Avg Grade: 5
Fullname: Iucejdz Laswiyhcex, Faculty: Graduate School of Business, Group: Group217, Avg Grade: 5
Fullname: Qwrvptdaze Apgncd, Faculty: Faculty of Law, Group: Group213, Avg Grade: 5
Fullname: Dzxmohj Kymfsw, Faculty: Faculty of Geography and Geo-information Technology, Group: Group233, Avg Grade: 5
Fullname: Dvgcwsyfe Vrxpsftdqw, Faculty: Faculty of Geography and Geo-information Technology, Group: Group221, Avg Grade: 5
Fullname: Gbzhfypx Bqxhltg, Faculty: International Institute of Economics and Finance, Group: Group213, Avg Grade: 5
Fullname: Upevkiz Bexpyvum, Faculty: Faculty of World Economy and World Politics, Group: Group244, Avg Grade: 5
Fullname: Ocpqyimzvu Iajgsvm, Faculty: Faculty of Physics, Group: Group215, Avg Grade: 5
Fullname: Azngjm Sdcwx, Faculty: Faculty of Economic Sciences, Group: Group213, Avg Grade: 5
Fullname: Ivsbe Djtgeu, Faculty: School of Foreign Languages, Group: Group215, Avg Grade: 5
Fullname: Ojirmwb Esfwd, Faculty: Faculty of Economic Sciences, Group: Group244, Avg Grade: 5
Fullname: Ijnpc Blhyk, Faculty: Faculty of Social Sciences, Group: Group215, Avg Grade: 5
Fullname: Qaytwlfzp Avtzcx, Faculty: Faculty of Chemistry, Group: Group212, Avg Grade: 5
Fullname: Qgmcdozn Ytowsvk, Faculty: Faculty of Geography and Geo-information Technology, Group: Group233, Avg Grade: 5
Fullname: Emzsi Nbeafsok, Faculty: Graduate School of Business, Group: Group217, Avg Grade: 5
Fullname: Sdzlm Aunxbkizf, Faculty: Faculty of Physics, Group: Group233, Avg Grade: 5
Fullname: Dlrhiscwyj Eruyiw, Faculty: Faculty of Creative Industries, Group: Group213, Avg Grade: 5
Fullname: Eybhdr Egbijzamod, Faculty: Faculty of Physics, Group: Group215, Avg Grade: 5
Fullname: Pvwmadgoh Uibdfteorz, Faculty: Lyceum of HSE, Group: Group288, Avg Grade: 5
Fullname: Obydv Vchzrxkqu, Faculty: Faculty of Social Sciences, Group: Group288, Avg Grade: 5
Fullname: Akejqv Mwfvhp, Faculty: School of Foreign Languages, Group: Group213, Avg Grade: 5
Fullname: Enhamjz Jqutazfk, Faculty: Lyceum of HSE, Group: Group288, Avg Grade: 5
Fullname: Efkdmnl Wfsdirgqne, Faculty: Faculty of Creative Industries, Group: Group244, Avg Grade: 5
Fullname: Lfowbphz Afntjpoc, Faculty: Faculty of Biology and Biotechnology, Group: Group288, Avg Grade: 5
Fullname: Mjnfkc Kpmavhyqi, Faculty: Faculty of Computer Science, Group: Group218, Avg Grade: 5
Fullname: Eumjzbl Jyscdmub, Faculty: Faculty of Economic Sciences, Group: Group219, Avg Grade: 5
Fullname: Lieduogcnf Lpetxqc, Faculty: Faculty of Computer Science, Group: Group244, Avg Grade: 5
Fullname: Spuwfvmre Odiclfer, Faculty: Faculty of World Economy and World Politics, Group: Group233, Avg Grade: 5
Fullname: Qwgfc Zgbkcs, Faculty: Faculty of Creative Industries, Group: Group218, Avg Grade: 5
Fullname: Kzegbsxa Mspvxqrha, Faculty: Graduate School of Business, Group: Group288, Avg Grade: 5
Fullname: Lakntsx Ldqftuba, Faculty: Higher School of Jurisprudence and Administration, Group: Group215, Avg Grade: 5
Fullname: Zlfrhaveom Gikqedoysb, Faculty: Faculty of Biology and Biotechnology, Group: Group217, Avg Grade: 5
Fullname: Rictzxma Krvhtp, Faculty: Faculty of Social Sciences, Group: Group212, Avg Grade: 5
Fullname: Cujrdilt Omxst, Faculty: Faculty of Physics, Group: Group244, Avg Grade: 5
Fullname: Rvotm Bvpqj, Faculty: Faculty of Humanities, Group: Group217, Avg Grade: 5
Fullname: Lczjxukq Tczesd, Faculty: Higher School of Jurisprudence and Administration, Group: Group217, Avg Grade: 5
Fullname: Qeoaf Pcowqstim, Faculty: Graduate School of Business, Group: Group288, Avg Grade: 5
Fullname: Gqkeoalcd Uzicvokpr, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group219, Avg Grade: 5
Fullname: Xruoc Bilotezxk, Faculty: Faculty of Urban and Regional Development, Group: Group288, Avg Grade: 5
Fullname: Enrtbzcgmo Gpufvkxq, Faculty: International Institute of Economics and Finance, Group: Group212, Avg Grade: 5
Fullname: Gocwm Qliphso, Faculty: Faculty of Humanities, Group: Group219, Avg Grade: 5
Fullname: Vrepa Dvywe, Faculty: Faculty of Social Sciences, Group: Group233, Avg Grade: 5
Fullname: Znpjgsem Pimlu, Faculty: Faculty of World Economy and World Politics, Group: Group218, Avg Grade: 5
Fullname: Smyltpfk Tynjvawbfe, Faculty: Faculty of Law, Group: Group221, Avg Grade: 5
Fullname: Zyskvedp Fiwhcqyvda, Faculty: Faculty of Chemistry, Group: Group244, Avg Grade: 5
Fullname: Lhjgwck Debmu, Faculty: Pre-university training faculty, Group: Group219, Avg Grade: 5
Fullname: Ertxaqjf Bfjuhvm, Faculty: Faculty of Law, Group: Group244, Avg Grade: 5
Fullname: Xbdrlz Vskjxflwco, Faculty: Lyceum of HSE, Group: Group288, Avg Grade: 5
Fullname: Bhokwrnj Loukphn, Faculty: School of Foreign Languages, Group: Group213, Avg Grade: 5
Fullname: Pnvoh Jlifkdurs, Faculty: Faculty of World Economy and World Politics, Group: Group212, Avg Grade: 5
Fullname: Gfocpmxi Ckgisf, Faculty: Faculty of World Economy and World Politics, Group: Group217, Avg Grade: 5
Fullname: Dhfslby Thxvro, Faculty: Faculty of Urban and Regional Development, Group: Group215, Avg Grade: 5
Fullname: Wodthbgal Qadxuszk, Faculty: Faculty of World Economy and World Politics, Group: Group288, Avg Grade: 5
Fullname: Nkmbwop Petrc, Faculty: Faculty of Computer Science, Group: Group219, Avg Grade: 5
Fullname: Vtfha Btdyfenaq, Faculty: Faculty of Law, Group: Group221, Avg Grade: 5
Fullname: Zdsghv Oxiamj, Faculty: Faculty of Geography and Geo-information Technology, Group: Group244, Avg Grade: 5
Fullname: Rqnfhgky Cnrtyz, Faculty: Faculty of Economic Sciences, Group: Group219, Avg Grade: 5
Fullname: Hdmarviqsl Fksdrnyxwb, Faculty: Graduate School of Business, Group: Group217, Avg Grade: 5
Fullname: Skjcr Qemjsl, Faculty: Faculty of Social Sciences, Group: Group215, Avg Grade: 5
Fullname: Rcoay Btvaznq, Faculty: Faculty of Economic Sciences, Group: Group215, Avg Grade: 5
Fullname: Meahdgbckq Votfcym, Faculty: Faculty of Social Sciences, Group: Group218, Avg Grade: 5
Fullname: Oqyxfdpn Zsoxhtcaw, Faculty: Higher School of Jurisprudence and Administration, Group: Group218, Avg Grade: 5
Fullname: Tcdxmwauj Muarf, Faculty: Lyceum of HSE, Group: Group244, Avg Grade: 5
Fullname: Zkrfyhelcd Rautc, Faculty: Faculty of Mathematics, Group: Group233, Avg Grade: 5
Fullname: Fbvae Qzfbinej, Faculty: International Institute of Economics and Finance, Group: Group219, Avg Grade: 5
Fullname: Dygkc Kwdysrz, Faculty: Faculty of Social Sciences, Group: Group213, Avg Grade: 5
Fullname: Fvmsr Tjmwdov, Faculty: Faculty of Mathematics, Group: Group217, Avg Grade: 5
Fullname: Ozxhjqlf Lwvnifrj, Faculty: Faculty of Biology and Biotechnology, Group: Group244, Avg Grade: 5
Fullname: Gtcved Eshgambfop, Faculty: Faculty of Urban and Regional Development, Group: Group212, Avg Grade: 5
Fullname: Ebirgvuy Jlepdmxgw, Faculty: Faculty of Social Sciences, Group: Group244, Avg Grade: 5
Fullname: Oacvuti Aqxmd, Faculty: Lyceum of HSE, Group: Group288, Avg Grade: 5
Fullname: Eolsfwb Dvoscewga, Faculty: Pre-university training faculty, Group: Group218, Avg Grade: 5
Fullname: Vkdteuz Doytn, Faculty: Faculty of Urban and Regional Development, Group: Group215, Avg Grade: 5
Fullname: Xcivkqre Lrxpqhd, Faculty: Faculty of Urban and Regional Development, Group: Group212, Avg Grade: 5
Fullname: Rwvhbqldk Vkcqybdf, Faculty: Faculty of Economic Sciences, Group: Group217, Avg Grade: 5
Fullname: Bevsik Pnqahdusb, Faculty: Faculty of Social Sciences, Group: Group244, Avg Grade: 5
Fullname: Aziropwukg Ugvpfconsx, Faculty: International Institute of Economics and Finance, Group: Group244, Avg Grade: 5
Fullname: Dmygxkpn Fkhqixums, Faculty: Faculty of Computer Science, Group: Group244, Avg Grade: 5
Fullname: Jbghtdcxru Mzstepndu, Faculty: Faculty of World Economy and World Politics, Group: Group221, Avg Grade: 5
Fullname: Huzts Eyrdm, Faculty: Faculty of Law, Group: Group244, Avg Grade: 5
Fullname: Gicler Snqouyz, Faculty: Faculty of Chemistry, Group: Group215, Avg Grade: 5
Fullname: Advlufco Ghrtm, Faculty: Faculty of Social Sciences, Group: Group221, Avg Grade: 5
Fullname: Ntuds Nbdcrm, Faculty: Faculty of Chemistry, Group: Group212, Avg Grade: 5
Fullname: Hoxbnulw Ocuiyfplmr, Faculty: Faculty of Mathematics, Group: Group221, Avg Grade: 5
Fullname: Fxuykch Katpwbqyum, Faculty: Faculty of World Economy and World Politics, Group: Group221, Avg Grade: 5
Fullname: Wksyopbmhe Ivjrcmgl, Faculty: Faculty of Biology and Biotechnology, Group: Group233, Avg Grade: 5
Fullname: Wgazco Irxovt, Faculty: Faculty of Mathematics, Group: Group244, Avg Grade: 5
Fullname: Dtmkfywges Btohilax, Faculty: Higher School of Jurisprudence and Administration, Group: Group233, Avg Grade: 5
Fullname: Dneqlrmhuy Fpiltngvjy, Faculty: Faculty of Law, Group: Group233, Avg Grade: 5
Fullname: Dfrevqkmu Vcpixqt, Faculty: Faculty of Biology and Biotechnology, Group: Group217, Avg Grade: 5
Fullname: Madsufgk Pdyjn, Faculty: Faculty of Chemistry, Group: Group288, Avg Grade: 5
Fullname: Hctegyas Efwnpaqlbu, Faculty: Faculty of World Economy and World Politics, Group: Group217, Avg Grade: 5
Fullname: Pktwghsnc Jbpikxochn, Faculty: School of Foreign Languages, Group: Group288, Avg Grade: 5
Fullname: Smvpzt Pvsbedzo, Faculty: Faculty of Mathematics, Group: Group218, Avg Grade: 5
Fullname: Sgnertm Mjrgcfa, Faculty: Faculty of Computer Science, Group: Group221, Avg Grade: 5
Fullname: Slciouy Cgaernm, Faculty: Lyceum of HSE, Group: Group217, Avg Grade: 5
Fullname: Cnruzywbk Kqpobasw, Faculty: Faculty of Biology and Biotechnology, Group: Group221, Avg Grade: 5
Fullname: Ogabs Dshfezotyu, Faculty: Faculty of Chemistry, Group: Group219, Avg Grade: 5
Fullname: Yklaxbvjg Qacxbtjerv, Faculty: Faculty of Economic Sciences, Group: Group244, Avg Grade: 5
Fullname: Xrbup Gleczpka, Faculty: Faculty of Biology and Biotechnology, Group: Group217, Avg Grade: 5
Fullname: Xapsjno Ioyleszdp, Faculty: Faculty of Urban and Regional Development, Group: Group219, Avg Grade: 5
Fullname: Sqrkh Zecldb, Faculty: Faculty of Economic Sciences, Group: Group244, Avg Grade: 5
Fullname: Iaqhtsfu Gezpon, Faculty: Faculty of Creative Industries, Group: Group244, Avg Grade: 5
Fullname: Auibkhlmg Ifqrg, Faculty: Faculty of World Economy and World Politics, Group: Group215, Avg Grade: 5
Fullname: Npgqlcy Pmgiwfjk, Faculty: Faculty of Economic Sciences, Group: Group221, Avg Grade: 5
Fullname: Xtwdpmlfq Aizjfuy, Faculty: Faculty of Creative Industries, Group: Group215, Avg Grade: 5
Fullname: Xpqca Irgku, Faculty: Faculty of World Economy and World Politics, Group: Group288, Avg Grade: 5
Fullname: Uokrbng Rtnfhs, Faculty: Faculty of Computer Science, Group: Group288, Avg Grade: 5
Fullname: Bfyvtqznkg Hekarftyb, Faculty: Faculty of Mathematics, Group: Group244, Avg Grade: 5
Fullname: Mleuwpn Hovluqg, Faculty: Graduate School of Business, Group: Group218, Avg Grade: 5
Fullname: Gvqszeayl Ptlvcb, Faculty: Lyceum of HSE, Group: Group212, Avg Grade: 5
Fullname: Psgiqnfzxe Fboec, Faculty: Faculty of Urban and Regional Development, Group: Group233, Avg Grade: 5
Fullname: Xarfb Yvspzld, Faculty: Faculty of Computer Science, Group: Group221, Avg Grade: 5
Fullname: Ebltfmqh Bkisvmyh, Faculty: Faculty of Chemistry, Group: Group288, Avg Grade: 5
Fullname: Chrkyitanu Eawhq, Faculty: Faculty of Computer Science, Group: Group233, Avg Grade: 5
Fullname: Lwbspkuzmg Rdstjzv, Faculty: Faculty of Economic Sciences, Group: Group288, Avg Grade: 5
Fullname: Njdhwmr Xcfkimpn, Faculty: International Institute of Economics and Finance, Group: Group218, Avg Grade: 5
Fullname: Fstqnigh Qfjsbx, Faculty: Faculty of Social Sciences, Group: Group219, Avg Grade: 5
Fullname: Oftlmgcypx Rfxjova, Faculty: Faculty of Creative Industries, Group: Group233, Avg Grade: 5
Fullname: Qugdzlwbs Ylkecsgvxd, Faculty: Faculty of World Economy and World Politics, Group: Group217, Avg Grade: 5
Fullname: Eqjxu Luibxzwaj, Faculty: Higher School of Jurisprudence and Administration, Group: Group213, Avg Grade: 5
Fullname: Zsmxiyh Yokhsbdcwe, Faculty: Lyceum of HSE, Group: Group213, Avg Grade: 5
Fullname: Jcbuxek Rvmhpqai, Faculty: Moscow Institute of Electronics and Mathematics named after Tikhonov, Group: Group218, Avg Grade: 5
Fullname: Zvnwgh Anlyj, Faculty: Faculty of Creative Industries, Group: Group217, Avg Grade: 5
Fullname: Dwxcygftl Kucobpfahn, Faculty: Faculty of Urban and Regional Development, Group: Group215, Avg Grade: 5
Fullname: Qbohixuja Pncfmzkwx, Faculty: Faculty of World Economy and World Politics, Group: Group233, Avg Grade: 5
Fullname: Schuezwv Yfjhuza, Faculty: Faculty of Biology and Biotechnology, Group: Group218, Avg Grade: 5
Fullname: Cebitrdm Csyioklv, Faculty: Pre-university training faculty, Group: Group233, Avg Grade: 5
Fullname: Msnjic Qxbhilstgo, Faculty: Faculty of Law, Group: Group218, Avg Grade: 5
Fullname: Jvszuqd Qhuzlsnxmt, Faculty: Faculty of Economic Sciences, Group: Group215, Avg Grade: 5
Fullname: Ogbdxzk Btyawx, Faculty: International Institute of Economics and Finance, Group: Group219, Avg Grade: 5
Fullname: Suhyqdatzg Uqdvwk, Faculty: Faculty of Law, Group: Group215, Avg Grade: 5
Fullname: Tihoy Bhgyqx, Faculty: International Institute of Economics and Finance, Group: Group217, Avg Grade: 5
